sourceid,dstid,dow,mean_travel_time
800,854,1,2863.75
800,313,2,999.21
800,783,7,517.81
800,497,2,2289.44
800,218,3,1281.08
800,799,4,146.25
800,792,2,812.13
800,792,6,763.64
800,793,4,1104.79
705,425,5,579.18
705,438,1,1110.18
705,192,3,283.97
705,486,7,1049.25
705,719,3,1726.11
705,715,1,1144.19
705,207,6,1725.32
705,551,2,2461.38
705,556,2,1517.61
705,189,3,290.04
821,929,1,2672.1
821,56,7,2082.75
821,684,6,544.8
821,843,1,1101.84
821,234,6,1243.76
821,80,4,2479.31
821,465,7,1548.06
821,585,3,2293.46
821,532,3,1697.2
821,567,5,1344.05
708,139,2,1927.93
708,475,7,1545.19
708,562,7,731.82
708,137,1,2070.54
708,43,3,1057.58
708,719,5,1075.68
708,718,7,978.54
708,676,4,1981.95
708,58,2,1469.73
708,418,6,836.07
659,55,2,1999.16
659,83,5,2009.69
659,745,7,2166.82
659,935,3,3268.69
659,738,7,2335.73
659,680,4,1862.45
659,197,4,1467.19
659,130,7,2224
659,168,7,1965.51
659,184,2,2013.98
704,162,7,792.97
704,469,1,932.73
704,538,3,2322.64
704,974,7,1292.76
704,927,7,1876.56
704,188,3,147.29
704,830,2,1982.19
704,965,7,1110.99
704,567,3,1388.55
704,499,3,3124.77
483,548,2,1172.03
483,16,6,2948.49
483,280,3,2892.89
483,107,1,2749.73
483,538,7,784.02
483,880,2,3409.92
483,897,3,3562.15
483,563,1,1363.85
483,839,7,802.99
483,755,4,2755.41
334,306,5,1686.75
334,483,6,1488.9
334,753,5,2073.79
334,587,6,1737.93
334,115,6,1825.79
334,489,3,1766.18
334,157,3,2297.69
334,202,3,2189.35
334,492,2,2006.69
334,220,2,1887.47
772,395,2,2091.5
772,798,6,2084.4
772,150,6,2612.79
772,908,2,1480.5
772,882,3,813.89
772,463,6,1646.92
772,234,4,1651.81
772,393,3,1768.92
772,388,4,1648.29
772,208,7,2763.14
254,755,5,2607.11
254,317,1,2506.14
254,722,5,3418.6
254,282,3,3167.24
254,101,5,1902.16
254,669,7,2012.75
254,499,6,3116
254,764,1,1085.57
254,971,7,1212.76
254,233,3,1273.29
927,636,3,911.41
927,632,6,830.6
927,135,3,1447.47
927,742,2,2171.5
927,900,1,1152.85
927,483,3,3313.77
927,131,3,1369.99
927,949,3,1237.74
927,246,6,2522.47
927,1,1,959.83
584,516,7,681.73
584,363,2,2499.1
584,77,5,1636.15
584,847,4,1798.43
584,910,4,2258.11
584,680,7,1685.66
584,934,7,2868.31
584,296,6,922.29
584,902,3,2857.4
584,665,3,2303.09
251,338,2,1739.63
251,113,3,1033.87
251,820,6,1954.78
251,507,1,1215.62
251,882,2,1562.62
251,762,7,761.16
251,70,5,614.06
251,244,7,523.34
251,559,3,2452.63
251,296,7,1021.8
854,514,7,2362.41
854,183,7,2045.88
854,610,1,1850.67
854,507,4,2406.42
854,514,3,2419.17
854,819,6,1163.93
854,136,6,2440.44
854,182,2,2074.36
854,697,7,2299.43
854,413,1,2460.67
793,314,6,1142.83
793,689,5,1796.64
793,207,1,2443.13
793,226,1,1617.21
793,585,3,859.19
793,17,2,1048.15
793,770,7,1228
793,245,3,1478.38
793,854,3,2676.62
793,293,1,583.98
918,356,2,2824.54
918,508,2,1724.5
918,770,5,489.74
918,337,7,1833.79
918,912,5,987.39
918,109,2,1448.52
918,350,7,1412.91
918,451,6,1352.09
918,763,3,559.64
918,819,4,1408.11
831,749,7,1660.08
831,103,7,1823.94
831,757,7,1858.92
831,808,4,761.81
831,287,1,2031.18
831,637,4,1020.82
831,11,3,963.29
831,130,3,1667.71
831,166,5,1393.57
831,318,5,1441.43
843,939,2,4001.92
843,555,7,1176.68
843,854,5,2684.52
843,647,3,852.14
843,131,1,2761.91
843,132,5,2522.55
843,779,1,1746.9
843,981,3,2261.89
843,499,1,1218.71
843,769,5,1584.44
454,781,3,2073.68
454,463,1,870.02
454,867,7,2360.44
454,580,6,1167.91
454,72,5,992.71
454,870,1,2513.95
454,291,6,1366.54
454,881,3,1532.38
454,80,5,677.44
454,74,7,739.12
978,486,6,545.43
978,46,5,2456.5
978,907,3,1421.27
978,193,5,2190.78
978,892,6,582.62
978,846,6,2071.55
978,164,6,3141.36
978,103,3,2965.69
978,915,4,1660.9
978,769,1,223.95
977,751,1,1361.66
977,865,1,2260.35
977,29,5,3318.08
977,828,4,2502.95
977,54,4,1983.73
977,119,7,2258.19
977,620,4,3440.5
977,48,2,1975.49
977,249,2,2049.76
977,155,2,1579.22
471,915,1,2246.1
471,640,5,1294.13
471,417,7,1045.43
471,604,2,2211.22
471,242,5,2572.18
471,803,6,1261.73
471,205,4,1210.62
471,241,7,2136.97
471,50,7,945.23
471,637,2,2475.43
979,841,4,1182.53
979,201,3,1511.79
979,16,2,2166.58
979,967,7,1438.43
979,487,7,1028.79
979,517,3,930.49
979,489,7,687.01
979,65,5,530.4
979,135,2,2668.09
979,397,1,3733.5
472,971,2,2739.79
472,261,4,3383.6
472,361,4,1316.99
472,797,6,1434.16
472,369,6,1113.32
472,750,4,606.11
472,128,2,1746.56
472,474,5,2677.65
472,874,3,2312.78
472,976,4,1030.41
976,188,3,1643.85
976,42,5,2543.05
976,497,3,1314.92
976,100,1,2768.29
976,546,1,711.56
976,241,2,1778.54
976,414,3,1770.62
976,212,4,1081.79
976,4,5,2932.28
976,413,1,2429.35
678,907,6,1623.52
678,580,6,2466.53
678,912,2,1759.98
678,99,5,3045.51
678,891,3,3456.21
678,877,5,2990.88
678,80,7,2321.48
678,904,4,2410.85
678,407,4,4239.29
678,319,6,2742.03
667,356,7,992.46
667,424,2,1173.45
667,212,5,1101.32
667,501,1,1280.28
667,438,4,1078.19
667,673,5,1430.05
667,846,3,1570.07
667,680,4,628.72
667,865,2,1779.88
667,557,3,484.53
975,941,1,2562.94
975,500,1,533.04
975,53,7,1667.24
975,537,1,1419.18
975,179,5,1947.59
975,42,2,2559.08
975,188,1,1637.05
975,598,4,2798.6
975,424,4,1190.19
975,550,4,1619.59
684,783,2,1202.94
684,638,6,3000.55
684,543,4,1697.43
684,293,2,2006.69
684,491,4,1867.68
684,936,3,2640.35
684,732,7,1924.75
684,557,4,1080.94
684,761,3,2305.92
684,215,4,750.1
600,407,5,1926.25
600,424,1,1798.17
600,325,5,2113.24
600,635,2,2045.28
600,467,7,1867.88
600,183,1,1496.45
600,692,5,1097.59
600,126,3,843.97
600,52,5,1629.4
600,176,1,1427
666,50,6,1752.48
666,465,7,1525.18
666,855,5,1468.69
666,920,1,2336.9
666,972,6,1649.33
666,720,3,1626.03
666,723,4,1306.9
666,916,2,2508.14
666,479,6,1759.61
666,568,1,2802.69
668,976,2,2253.42
668,61,4,1554.49
668,466,1,1377.61
668,479,3,3459.88
668,485,2,3089.53
668,424,2,1489.82
668,180,4,317.09
668,167,2,210.3
668,965,4,1279.86
668,492,1,1555.97
677,208,4,339.63
677,976,1,730.66
677,976,3,739.47
677,323,4,3466.4
677,728,3,1491.52
677,244,6,1704.98
677,567,2,1216.32
677,180,5,2354.28
677,656,3,2134.82
677,423,1,1571.41
694,715,7,304.38
694,540,7,933.43
694,674,4,1177.15
694,430,7,590.95
694,538,7,1068.06
694,561,4,1677.39
694,533,3,967.7
694,136,3,1987
694,199,3,153.5
694,194,1,1025.78
696,418,7,477.02
696,360,5,1888.46
696,433,6,803.43
696,542,7,1099.43
696,358,7,2185.5
696,207,4,1842.79
696,552,1,1444.29
696,540,7,923.27
696,541,7,897.5
696,357,4,1939.64
427,797,6,1532.53
427,553,3,1144.6
427,405,1,1058.78
427,209,2,1940.41
427,131,2,1853.14
427,51,4,1466.29
427,434,5,438.95
427,755,7,2309.97
427,139,2,1697.12
427,49,7,1352.63
699,963,2,1412.5
699,206,5,2473.11
699,53,5,1333.35
699,285,5,2379.18
699,412,1,1466.97
699,129,7,1007.58
699,268,3,2028.55
699,84,4,1696.67
699,131,7,685.98
699,874,6,3143.83
511,454,6,303.13
511,964,5,3343.57
511,271,6,2787.33
511,515,5,247.16
511,641,2,2814.75
511,161,3,2428.94
511,574,7,868.89
511,79,1,1901.15
511,397,3,2091.9
511,792,4,1354.77
809,573,1,2169.76
809,833,3,686.99
809,751,1,1582.69
809,407,6,972.11
809,959,2,1050
809,322,4,1649.31
809,569,6,1690.89
809,742,5,1753.97
809,599,6,1953.78
809,891,1,990.03
502,406,1,1376.04
502,716,3,505.5
502,663,6,1551.96
502,673,3,606.63
502,673,1,640.72
502,501,4,2671.89
502,838,1,2227.31
502,561,1,1520.89
502,559,2,1875.24
502,362,7,2496.6
679,917,1,2191.65
679,937,6,2637.39
679,899,7,2083.96
679,319,7,2808.55
679,109,6,2276.78
679,189,3,1970
679,872,3,2867.35
679,359,1,1358.69
679,704,4,2560.93
679,260,1,2866.73
692,492,3,1535.9
692,749,2,1192.51
692,356,3,2030.92
692,670,7,647.01
692,963,3,1384.33
692,674,3,2713.33
692,750,1,1492.94
692,493,2,1840.83
692,635,4,1175.35
692,270,3,1759.08
693,711,5,1106.85
693,696,1,550.95
693,675,7,1377.26
693,53,2,1054.54
693,64,1,1313.26
693,703,3,1711.13
693,467,7,1226.41
693,19,5,1661.71
693,510,7,1621.53
693,0,5,1752.22
685,975,3,1578.73
685,261,7,2171.47
685,879,6,3127.69
685,915,7,1866.68
685,770,3,2748.44
685,941,5,2826.45
685,341,6,917.19
685,247,2,1838.7
685,970,5,1105.72
685,972,5,1245.13
674,597,7,2083.72
674,86,7,2038.65
674,647,2,1774.8
674,479,5,743.73
674,680,4,2234.51
674,365,3,2459.2
674,595,6,1528.16
674,640,2,1500.69
674,432,2,1437.62
674,713,7,635.02
771,522,4,1531.5
771,764,4,211.03
771,337,5,2235.86
771,581,5,695.93
771,445,2,602.8
771,407,6,2196.57
771,396,1,1495.97
771,404,5,1608.24
771,830,7,2672.22
771,904,5,1802.19
770,72,7,1264.97
770,257,7,827.88
770,358,7,2319.82
770,542,7,2912.27
770,861,1,1629.41
770,98,6,1577.91
770,397,2,2090
770,16,7,584.09
770,323,1,2105.65
770,762,2,186.04
126,202,3,2022.57
126,923,1,1933.38
126,157,3,2287.43
126,830,7,1216.57
126,934,3,1940.23
126,407,2,1549.68
126,135,4,413.17
126,963,1,1350.93
126,598,6,1264.3
126,275,6,1180.75
136,610,7,1690.98
136,807,3,1590.67
136,465,5,1057.6
136,830,3,1110.57
136,339,2,3089.15
136,332,5,3534.45
136,133,6,356.31
136,39,3,1595.03
136,339,5,3034.63
136,840,7,1931.76
157,364,4,1353.35
157,659,7,2566.29
157,628,5,2180.17
157,904,1,1126.01
157,839,5,2362.57
157,784,3,3182.19
157,403,7,2817.45
157,374,1,2257.31
157,645,4,3204.14
157,491,3,1118.13
149,894,2,1543.5
149,141,3,2101.91
149,607,6,2183.25
149,931,4,1387.56
149,51,5,1428.99
149,150,6,157.28
149,902,1,1883.83
149,940,5,1532.34
149,931,3,1241.83
149,204,2,1347.67
148,524,3,1232.92
148,163,4,1072.42
148,104,7,1929.75
148,889,4,1698.33
148,692,3,791.33
148,103,7,1927.04
148,956,1,1373.64
148,396,2,2137.35
148,667,7,2601.95
148,940,4,2003.62
468,363,6,1306.36
468,132,2,1117.9
468,589,5,1492.17
468,478,1,2706.4
468,360,6,1049.85
468,534,6,1532.92
468,899,5,2564.34
468,36,7,2253.86
468,21,2,2184.21
468,415,2,743.33
197,430,7,737.58
197,206,5,1944.85
197,193,4,778.09
197,838,1,2450.82
197,563,6,513.35
197,468,3,1436.36
197,370,4,1675.53
197,416,7,1312.06
197,490,2,1872.85
197,206,3,2039.28
119,11,5,1351.13
119,946,7,847.24
119,411,2,788.3
119,412,3,1400.97
119,269,6,1870.92
119,703,6,1735.86
119,923,7,1834.23
119,605,1,296.89
119,635,6,1788.41
119,128,2,426.62
106,120,7,2165.42
106,737,6,2545.25
106,470,5,689.79
106,197,7,2234.07
106,427,7,1708.94
106,888,2,1836.62
106,738,3,1181.46
106,704,6,1309.55
106,932,1,1842.48
106,300,3,2772.33
129,747,1,1727.94
129,157,6,2029.13
129,136,4,1073.8
129,567,1,2223.79
129,151,7,1018.29
129,743,6,1242.47
129,321,6,2095.14
129,147,6,1042.57
129,957,7,752.3
129,609,3,1386.84
101,386,4,754.43
101,394,2,119.1
101,925,7,1350.57
101,638,6,1357.16
101,653,6,1650.58
101,319,7,1004.92
101,628,4,646.53
101,925,4,1392.5
101,933,2,1406
101,326,1,1522.61
156,248,4,2780.34
156,948,4,2048.04
156,48,6,1689.72
156,88,5,2343.36
156,240,6,2195.42
156,21,1,720.32
156,907,3,1548.27
156,664,7,1844.15
156,409,5,2099.88
156,340,2,2935.22
592,441,3,1124.51
592,663,1,1439.44
592,422,4,1636.43
592,978,2,1274.34
592,471,1,1815
592,242,4,2208.35
592,970,7,1533.83
592,684,3,937.31
592,724,7,1037.35
592,594,3,1071.86
137,683,5,2871.09
137,230,7,2626.09
137,39,7,1171.69
137,747,1,1473.51
137,632,2,1723.51
137,702,5,2229.45
137,614,4,1389.53
137,898,7,2217.98
137,869,2,3416
137,954,7,427.66
911,929,1,1756.4
911,105,7,1302.45
911,763,6,1300.24
911,68,4,1629.25
911,436,5,2750.86
911,894,2,2426.43
911,915,4,89.81
911,585,3,1770.33
911,787,1,1893.89
911,871,3,906.61
169,415,7,768.49
169,86,7,2074.15
169,673,6,2317.72
169,465,3,1641.03
169,134,4,722.19
169,489,6,1875.17
169,541,5,2194.26
169,358,2,2194.11
169,468,6,1775.68
169,409,6,1502.95
582,572,7,2433.82
582,527,6,904.34
582,761,1,1279.77
582,76,4,1511.5
582,526,5,1009.42
582,968,4,2038.3
582,932,2,2917.45
582,216,3,1886.08
582,501,3,3325.44
582,854,1,2089.14
188,544,2,1982.87
188,125,7,1080.16
188,483,3,2455.8
188,182,2,94.58
188,411,4,1318.68
188,896,1,1625.11
188,473,7,1174.49
188,662,3,2700.08
188,898,4,1950.3
188,129,5,1455.93
323,102,4,526.01
323,969,7,2721.03
323,26,2,1141.88
323,184,5,2655.03
323,789,4,3456.23
323,43,2,2618.22
323,134,1,1227.46
323,227,7,3626.79
323,670,3,1981.24
323,137,2,1225.3
382,404,1,1083.65
382,387,3,199.12
382,81,5,1556.25
382,607,7,367.67
382,906,5,2651.5
382,760,5,1525
382,444,1,1998.75
382,630,1,126.71
382,290,6,2542.57
382,288,2,2485.83
187,668,6,762.91
187,55,3,861.2
187,679,4,2516.25
187,797,1,2019.32
187,769,5,1961.51
187,285,1,2186.7
187,815,3,1983.69
187,317,1,1954.55
187,417,5,1712.62
187,425,7,1004.89
484,754,2,2858.31
484,317,2,4324.15
484,840,7,916.82
484,159,5,1021.79
484,595,1,706.94
484,763,2,3637.27
484,466,2,3214.06
484,667,5,1079.85
484,334,1,2248.63
484,661,7,739.71
547,504,4,1074.96
547,701,4,1251.49
547,839,5,1859.41
547,548,5,638.99
547,803,4,1497.36
547,370,6,1382.86
547,660,1,1001.83
547,362,4,2168.43
547,418,5,1293.29
547,440,4,950.13
719,517,7,1841.42
719,839,3,1583.63
719,724,3,1316.42
719,540,5,360.86
719,564,4,636.83
719,501,6,1869.48
719,534,1,328.89
719,371,4,1331.95
719,535,6,360.54
719,595,6,1300.92
688,419,7,1819.9
688,592,6,844.85
688,488,6,1273.16
688,869,1,1433.33
688,932,6,3221.57
688,976,5,1181.68
688,905,6,2713.91
688,247,3,1594.89
688,915,6,2156.92
688,898,2,2340.35
419,950,4,1967.42
419,469,6,1287.27
419,58,5,1024.9
419,138,3,1577.88
419,436,1,722
419,497,4,1600.59
419,440,6,783.7
419,740,4,1652.15
419,469,7,1294.21
419,703,7,1225.93
343,770,6,1153.57
343,498,1,2067.45
343,776,1,749.29
343,512,2,1775.96
343,480,2,2296.17
343,795,4,1398.77
343,254,4,928.5
343,331,7,773.43
343,780,2,886.1
343,299,7,1380.97
585,841,3,2279.54
585,861,7,1961.98
585,781,6,1568.86
585,773,3,751.12
585,871,3,2095.5
585,793,7,910.39
585,520,7,566.93
585,908,3,2171.72
585,567,6,3143.59
585,21,6,2759.26
512,511,6,444.34
512,690,2,2625.84
512,259,1,1481.78
512,850,5,2776.62
512,245,2,1870.03
512,977,5,3559
512,259,4,1641.67
512,970,7,1925.99
512,445,7,912.05
512,253,6,1134.2
554,422,6,1021.17
554,363,5,2118.5
554,719,1,963.4
554,677,3,1743.25
554,485,2,1103.3
554,587,5,798.02
554,543,7,188.7
554,422,7,846.7
554,214,6,1878.6
554,540,6,666.2
575,301,3,1652.08
575,68,7,1562.65
575,914,7,1407.12
575,5,2,1292.72
575,96,4,1911.69
575,72,6,1707.88
575,861,2,1777.01
575,685,5,2105
575,786,1,1304.75
575,787,7,714.83
221,731,5,1779.21
221,768,3,3577.36
221,508,6,1634.98
221,492,2,2857.56
221,911,1,2321.89
221,862,1,1682.38
221,348,7,1356.86
221,249,4,2312.62
221,846,7,1623.81
221,356,2,2267.09
208,727,4,1697.91
208,659,1,1543.02
208,687,4,891.14
208,159,5,488.09
208,704,6,2004.95
208,498,1,1244.41
208,551,6,1186.45
208,637,1,2521.6
208,575,7,2165.38
208,708,2,2145.69
803,416,2,1936.6
803,736,7,1904.7
803,243,3,1509.33
803,574,7,2237.28
803,257,4,2711.86
803,938,2,2352.27
803,96,2,2579.92
803,436,5,954.23
803,15,4,2148.29
803,435,1,1415.66
802,637,7,1035
802,618,7,1025.71
802,434,3,2151.7
802,329,3,598.82
802,425,4,2158.14
802,811,1,441.28
802,954,6,993.84
802,896,1,580.03
802,32,4,648.75
802,425,2,1803.63
855,475,7,1497.37
855,724,4,537.55
855,481,3,916.82
855,684,1,1320.82
855,557,3,1178.97
855,737,7,393.85
855,542,1,1461.72
855,862,7,782.35
855,754,1,2956.06
855,479,3,1434.06
581,680,3,2501.93
581,528,1,1436.27
581,95,6,2106.77
581,68,3,1226.78
581,240,1,1444.65
581,454,5,942.05
581,69,6,385.78
581,669,4,3217
581,111,2,343.16
581,881,6,1452.76
906,499,2,2942.54
906,940,2,795.86
906,679,4,2363.15
906,372,2,3034.18
906,147,4,2182.76
906,285,4,541.32
906,748,2,1882.33
906,896,6,2056.05
906,638,6,1823.84
906,150,4,2268.6
856,796,1,1954.5
856,159,6,1336.8
856,898,6,3175.25
856,351,1,1898.75
856,767,3,373.65
856,336,4,1873.36
856,869,3,2096.81
856,344,3,1160.29
856,588,2,1786.65
856,841,6,1864.22
373,474,7,1575.73
373,185,2,1443.84
373,60,5,865.52
373,632,3,2782.75
373,421,4,994.93
373,207,7,1408.24
373,870,4,2647.78
373,595,7,1513.86
373,751,7,1615.35
373,838,2,2193.45
48,861,1,2717.83
48,431,3,1515
48,480,5,2711.26
48,366,3,940.26
48,162,6,788.98
48,58,1,461.21
48,469,2,1540.98
48,201,2,1753.69
48,745,7,1055.27
48,750,3,1619.63
45,270,5,1944.3
45,368,1,887.66
45,369,2,1084.06
45,185,7,1208.28
45,599,1,964.23
45,359,3,3276.96
45,133,5,479.06
45,597,3,1539.93
45,605,1,662.43
45,753,1,2643.18
857,840,2,703.54
857,425,3,1895.68
857,550,3,1574.57
857,844,4,564.48
857,208,3,1593.71
857,939,7,3658.13
857,681,2,1512.71
857,974,5,2498.77
857,370,2,2042.56
857,204,3,2481.11
792,584,3,706.68
792,795,5,911.28
792,5,2,1477.67
792,791,4,501.9
792,501,1,2885.86
792,516,7,1024.81
792,206,6,2422.12
792,305,3,899.88
792,767,1,1923.15
792,685,1,2141.6
777,357,5,2051.1
777,556,7,1559.4
777,230,5,2131.84
777,365,5,1954.42
777,972,7,534.78
777,819,3,1109.78
777,297,7,914.93
777,300,3,1032.4
777,640,1,1622.9
777,312,6,1298.79
396,240,1,2737.78
396,91,2,568.95
396,451,4,1701.5
396,154,2,1652.36
396,131,5,3196.5
396,326,4,1588.07
396,900,4,2000.44
396,345,7,2624.56
396,873,3,1491.8
396,883,7,874.98
344,919,2,1707.83
344,876,7,2066.06
344,349,4,324.75
344,800,5,1193.58
344,937,3,2854.23
344,295,3,1430.84
344,903,5,1846.31
344,416,5,2907.17
344,844,3,1126.38
344,221,2,823.16
477,361,1,1932.78
477,437,3,2377.5
477,655,3,599.5
477,237,5,3297.11
477,359,2,2589.27
477,366,1,2608.36
477,240,6,2578.62
477,660,7,720.15
477,237,2,3066.69
477,230,6,2646.69
361,148,3,2207.14
361,927,6,2632.16
361,215,1,840.77
361,226,7,1941.79
361,778,4,2149.72
361,253,5,2297.44
361,778,5,2453.17
361,353,4,2053.43
361,209,2,480.17
361,269,1,2512.25
207,107,7,2664.03
207,185,1,1820.13
207,472,2,1278.38
207,739,3,1803.26
207,298,4,2147.09
207,745,3,1569.02
207,558,3,1837.64
207,287,2,2054.63
207,217,2,2124.6
207,638,4,2594.94
5,320,5,2026.95
5,338,7,1179.68
5,80,2,1559.28
5,875,6,1349.83
5,780,6,1151.41
5,344,1,866.27
5,50,6,2687.69
5,569,4,2359.58
5,689,2,1214.09
5,243,6,484.74
829,801,5,1256.69
829,25,3,392.53
829,903,4,2238.42
829,267,6,935.74
829,938,6,1336.97
829,649,6,1580.29
829,894,3,1066.33
829,270,5,932.7
829,573,5,2380.71
829,920,6,1846.3
394,144,7,661.96
394,102,7,246.52
394,393,6,288.76
394,336,7,2596
394,364,6,2515.18
394,77,7,1379.12
394,403,2,572.09
394,408,4,1726.82
394,881,1,1511.6
394,144,2,712.99
235,282,1,2645.46
235,285,4,889.89
235,542,1,3018.89
235,391,7,1835.42
235,524,3,2009.53
235,341,1,1304.13
235,446,4,2479.56
235,38,7,2290.67
235,941,7,1775.87
235,353,5,1637.06
849,941,5,3445.79
849,249,2,1751.36
849,683,4,1374.28
849,158,7,1555.22
849,937,7,3066.88
849,301,4,704.58
849,680,5,1521.06
849,513,3,2038
849,752,6,2862
849,665,6,1530.08
887,830,6,594.54
887,814,7,144.74
887,153,3,1379.5
887,1,7,441.3
887,26,3,1443.43
887,14,2,879.62
887,833,2,588.19
887,26,6,1242.41
887,929,6,1213.02
887,142,4,1748.8
381,941,3,2119.19
381,94,7,1367.76
381,377,4,470.34
381,607,6,584.55
381,389,6,515.44
381,92,5,1410.1
381,383,6,169.98
381,393,4,563.86
381,607,3,594.49
381,79,5,1433.43
827,136,4,1986.59
827,281,2,341.77
827,28,1,1046.17
827,275,6,492.06
827,617,4,855.03
827,370,1,2410.85
827,32,6,696.11
827,810,2,824.16
827,931,1,1847.53
827,822,5,251.42
848,972,1,1726.5
848,844,6,483.86
848,496,4,1228.89
848,723,5,1177.09
848,969,7,943.52
848,866,2,951.65
848,227,4,1028.13
848,372,2,2286.43
848,784,2,758.2
848,220,1,676.28
491,546,6,1539.41
491,188,6,715.87
491,204,7,305.41
491,362,6,1173.92
491,542,6,1877.7
491,550,6,2085.47
491,544,6,1939.03
491,86,1,406.98
491,830,7,2220.48
491,963,6,1721.28
397,251,3,2185.75
397,756,5,825.69
397,73,7,1199.61
397,915,6,1683.24
397,81,7,1030.54
397,755,3,2669.2
397,894,6,1913.36
397,146,6,2131.07
397,271,5,1542.53
397,874,2,1173.56
490,974,3,653.38
490,319,7,2510.78
490,931,1,2667.75
490,699,3,2048.93
490,421,2,1286.37
490,835,7,1721.57
490,664,1,821.6
490,567,2,1255.19
490,375,3,815.84
490,333,2,1860.43
439,160,7,1109.73
439,755,2,2670.83
439,190,6,1949.67
439,195,3,1997.11
439,336,6,2263.43
439,680,6,1438.32
439,844,3,1718.75
439,18,6,678.57
439,61,7,920.56
439,106,7,1484.68
835,860,5,1134.39
835,575,7,1915
835,64,3,1888.79
835,735,4,1214.73
835,218,1,2028.3
835,723,7,1086.16
835,362,7,2107.02
835,331,3,1663.03
835,677,2,1199.24
835,495,7,1145.96
574,10,2,3293.45
574,394,5,2505.21
574,333,5,1634.79
574,260,2,1176.77
574,518,5,1343.95
574,335,3,1418.25
574,567,4,2843.45
574,898,7,1871.53
574,241,2,967.82
574,522,2,1440.17
576,358,5,2750.24
576,546,5,2729.47
576,755,2,2772.26
576,353,7,1049.66
576,488,4,2773.57
576,976,7,2370.06
576,100,3,2484.5
576,489,3,2550.07
576,840,7,1916.04
576,296,7,887.89
313,330,4,2494.25
313,238,7,1856.71
313,306,7,453.11
313,786,4,1182.45
313,783,4,1209.03
313,523,6,859.21
313,248,5,2496.29
313,792,4,1428.74
313,301,3,687.04
313,688,6,2455.14
816,742,2,1902.8
816,951,2,1186.02
816,980,6,2556.52
816,754,7,2160.41
816,4,7,591.84
816,88,6,1858.05
816,210,2,2460.5
816,890,7,412.75
816,961,6,1115.37
816,151,5,1354.2
451,879,6,1646.21
451,508,2,1228.52
451,69,7,815.54
451,112,6,601.91
451,100,5,1655.01
451,632,4,1981.27
451,69,3,873.78
451,235,1,2196
451,529,5,1094.1
451,446,2,662.95
866,862,3,939.1
866,861,7,2598.72
866,356,1,2820.93
866,727,7,950.81
866,852,4,637.5
866,595,7,1393.67
866,842,4,1215.28
866,851,1,511.15
866,774,6,1785.57
866,207,6,2166.3
956,41,5,1350.67
956,599,6,1513.2
956,930,3,1785.96
956,275,7,565.93
956,933,1,1634.58
956,902,5,2076.32
956,152,5,1602.43
956,501,5,2263.72
956,934,7,1191.46
956,106,1,2337.73
951,104,2,1773.73
951,693,6,1906.43
951,175,3,1230.16
951,285,6,2246.16
951,806,5,1072.72
951,171,6,1211.47
951,407,2,643.44
951,701,3,2202.84
951,618,4,1236.39
951,415,3,956.86
210,359,7,704.83
210,692,7,2655.48
210,351,3,1273.45
210,538,7,1693.95
210,54,7,2286.83
210,692,4,2462.4
210,339,7,934.91
210,486,7,1139.24
210,549,1,1743.84
210,186,7,2179.65
536,695,3,1096.8
536,554,6,662.68
536,719,3,964.78
536,722,3,1458.53
536,501,6,1509.44
536,371,3,1069.84
536,498,1,1399.17
536,562,5,1057.86
536,544,7,261.97
536,61,7,1339.29
393,937,3,1414.29
393,153,2,1766.45
393,260,4,1486.04
393,379,2,611.58
393,902,3,1947.04
393,287,2,2564.76
393,291,2,2119.83
393,103,3,852.25
393,649,5,1088.08
393,392,4,682.61
598,281,1,1577.25
598,896,6,1184.09
598,328,7,1404.86
598,41,7,1795.79
598,150,1,1875
598,654,2,1584
598,963,1,1610.38
598,429,1,2440.85
598,610,1,2114.22
598,485,4,2772.74
250,152,4,2851.79
250,142,6,1718.74
250,215,1,1431.78
250,354,5,537.76
250,201,5,2866.27
250,926,1,2108.76
250,892,3,2515.8
250,838,6,1532.57
250,232,2,965.4
250,49,5,3218.67
549,713,3,1237
549,135,1,1971.96
549,681,4,1633.64
549,725,2,1571.39
549,428,1,927.52
549,358,3,2002.04
549,572,2,2732.85
549,131,5,2189.86
549,213,1,1839.59
549,483,7,838.38
555,476,5,1002.38
555,537,1,777.86
555,702,2,1372.79
555,474,6,379.9
555,563,2,1360.9
555,535,3,760.39
555,661,3,1133.72
555,136,6,2175.38
555,207,4,1795.35
555,535,7,693.53
283,903,7,1974.33
283,623,6,907.71
283,322,5,2022.47
283,265,2,1073.36
283,639,2,1735.38
283,749,7,1702.86
283,936,2,2006.14
283,811,7,1037.11
283,567,1,2982
283,269,2,1384.51
774,776,4,146.74
774,435,6,2455.21
774,778,7,176.98
774,919,7,1697.05
774,346,6,367.33
774,360,6,1970.52
774,240,3,857.86
774,513,3,1615.93
774,244,1,959.86
774,211,3,1733.16
737,980,1,2560.34
737,678,1,1667.54
737,342,3,1760.88
737,690,4,2113.09
737,591,7,1300.75
737,679,2,1592.18
737,499,6,1009.56
737,214,3,2231.69
737,865,3,210.9
737,967,4,2471.78
486,826,7,2504.26
486,597,7,2386.39
486,362,3,1315.95
486,208,1,947.52
486,467,4,620.91
486,209,7,1164.7
486,748,3,1541.26
486,908,1,2489.96
486,552,7,1261.15
486,237,3,2342.45
489,231,5,2330.1
489,699,4,2190.58
